article_text,paragraphs,article,n_characters,news_site,article_text_eng,Sentiment,Mixed,Negative,Neutral,Positive
"Megkérdeztük Ágostházy államtitkárt, hogy ha a miniszterelnök szerint ""semmilyen veszteség sem érné"" Magyarországot, ha nem kapnánk meg a pénzt, akkor nem érzi-e feleslegesnek a pénz lehívhatóságáért kifejtett munkát. Azt mondta, hogy a miniszterelnöknek teljesen igaza volt, mert ezeket a terveket az EU hozzájárulása nélkül, saját forrásból is megvalósítaná Magyarország, legfeljebb valamivel lassabban. Ezért a tervek nem feleslegesek, és csupa olyan programot írnak össze, amit akkor is megvalósítana a kormány, ha az EU nem adna rá pénzt. ",7,3,544,444,"We asked Secretary of State Ágostházy if the Prime Minister said that “no loss would be worth” Hungary, if we did not receive the money, then the work on the ability to call the money would not be superfluous. He said that the Prime Minister was absolutely right, because without the EU's consent, Hungary would implement these plans from its own resources, at least slightly slower. Therefore, the plans are not superfluous, and they are all putting together a programme that the government would implement even if the EU did not give the money.",NEUTRAL,0.12849725782871246,0.28403759002685547,0.5174079537391663,0.07005728036165237
"Ugyanakkor a konferencián kiderült, hogy a gazdaságélénkítő alapból Magyarország nyereséggel jönne ki, vagyis Orbán csütörtöki állítása nem volt igaz, amikor azt mondta, hogy semmit sem vesztene az ország. Valójában rengeteg pénzt vesztene.",8,3,240,444,"At the same time, the conference revealed that Hungary would come out of the economic recovery fund with profit, i.e. Orbán's statement on Thursday was not true when he said that the country would lose nothing. Actually, you'd lose a lot of money.",NEGATIVE,1.9372085807844996e-4,0.5545442700386047,0.4395677149295807,0.005694229621440172
"A gazdaságélénkítő csomagból Magyarországnak kedvezményes hitel és vissza nem térítendő támogatás is járna, viszont a kormánynak be kell szállnia az egész program költségeibe. ",9,3,176,444,"From the economic stimulus package, Hungary would also benefit from preferential loans and grants, but the government would have to contribute to the costs of the whole programme.",NEUTRAL,0.0027763787657022476,0.12437225133180618,0.857171893119812,0.01567942090332508
"Egy bizottsági szakember számításai szerint Magyarország mintegy 3,4 milliárd euróval, azaz körülbelül 1200 milliárd forinttal többet vehet ki a csomagból, mint amennyit bele kell majd raknia. ",10,3,193,444,"According to the calculations of a Commission expert, Hungary can withdraw some EUR 3.4 billion more from the package than it will have to put in it.",NEUTRAL,0.026268187910318375,0.3684193789958954,0.5877587199211121,0.01755359023809433
"Ráadásul az EU-s pénz a következő öt-hat évben lenne hozzáférhető, a saját részt viszont csak 2028-tól kellene törleszteni. Illetve a fenti számításban az sincs benne, hogy az EU-tól kapott kedvezményes hitel mennyivel volna olcsóbb, mintha a piaci forrásokat vonna be a magyar kormány. Vagyis ez a bő 1000 milliárd forintos nyereség csak az összes lehívható és egyszer visszafizetendő pénz közti különbséget mutatja, minden egyéb járulékos haszon (kisebb kamat, a 30-as és 40-es évekre maradó törlesztés lehetősége) nélkül.",11,3,524,444,"Moreover, EU money would be available over the next five to six years, but the own share would only have to be repaid from 2028. Nor does the above calculation state how much the preferential loan received from the EU would be cheaper than if the Hungarian government had involved market resources. In other words, this profit of HUF 1000 billion only shows the difference between all the money that can be called back and repaid once, without any other additional benefits (less interest, the possibility of repayment to the 30s and 40s).",NEUTRAL,0.0060005527921020985,0.29107287526130676,0.6982727646827698,0.004653717391192913
"A magyar kormány úgy számol, hogy összesen 6000 milliárd forint körüli összeget hívna le az EU-tól a gazdaságélénkítő csomagból, ám azt egyelőre nem árulták el, hogy ebből mennyi volna a hitel, és mennyi a vissza nem térítendő támogatás. ",12,3,238,444,"The Hungarian Government expends that a total amount of around HUF 6000 billion is drawn from the EU from the economic stimulus package, but it has not yet been stated how many of these loans and how much grants are.",NEUTRAL,1.4940959226805717e-4,0.0484919548034668,0.942153811454773,0.009204810485243797
"Mivel a konferencián a Bizottság emberei mindig euróban, a magyar kormány illetékese viszont mindig forintban említett összegeket, még úgy is nehéz volt összehasonlítani az általuk közölt számításokat, hogy általában hozzátették, hogy 2018-as vagy éppen mai árfolyamon számolnak-e. ",13,3,282,444,"Since at the conference the Commission's people always mentioned the amounts in euros, while the Hungarian government's authority always mentioned in HUF, it was difficult to compare the calculations they made, even if they usually added whether they would count on 2018 or today's rate.",NEUTRAL,0.0027878570836037397,0.312132328748703,0.681804895401001,0.0032750156242400408
"A pénzt egyébként úgy kell elkölteni, hogy az Európai Bizottság által támogatható reformok valósuljanak meg belőle, és legalább 37 százalékát klímavédelemmel összefüggő, míg legalább 20 százalékát digitalizációval kapcsolatos beruházásokra kell költeni. A magyar terv mindkét előírást bőven teljesíti, zöld célokra 45 százalék feletti, digitalizációsra pedig 24 százalék feletti részt terveztek be. A magyar felosztás így nézne ki:",14,3,431,444,"By the way, the money must be spent in such a way that the European Commission can support reforms, and at least 37 per cent must be spent on climate protection investments and at least 20% on digitisation investments. The Hungarian plan fulfils both requirements, for green purposes above 45 percent and for digitisation more than 24 percent were planned. The Hungarian division would look like this:",NEUTRAL,0.10437923669815063,0.1048957109451294,0.7380737066268921,0.05265132710337639
"A nemzeti programokat legkorábban 2021 közepére hagyhatja jóvá az Európai Bizottság, de a magyar kormány arra készül, hogy saját forrásból a programok előfinanszírozását már azelőtt megkezdi, hogy Brüsszelből elkezdenék utalni a programokra a pénzt. Persze ez a menetrend egy olyan esetre vonatkozik, amiben nincs vétó, és lesz költségvetése az EU-nak.",15,3,352,444,"National programmes can be approved by the European Commission not earlier than mid-2021, but the Hungarian Government is preparing to start pre-financing programmes from its own resources before they start transferring money from Brussels to programmes. Of course, this agenda concerns a case where there is no veto and the EU will have a budget.",NEUTRAL,7.37933034542948e-4,0.017692111432552338,0.9723913073539734,0.009178642183542252
"Pénteken a tagállamok brüsszeli nagykövetei megvitatták a csütörtöki magyar-lengyel közleményt a vétóról. A megbeszélésről kiszivárgott hírek szerint a többi tagállam közül egyik sem volt nyitott arra, hogy a jogállamisági mechanizmusról szóló vita elölről kezdődjön, vagyis továbbra is patthelyzet van. ",16,3,304,444,"On Friday, the ambassadors of the Member States in Brussels discussed Thursday's Hungarian-Polish communication on the veto. According to the news leaked from the meeting, none of the other Member States was open to the debate on the rule of law mechanism to start again, meaning that there is still a stalemate.",NEUTRAL,2.441085598547943e-5,0.28768283128738403,0.7114050388336182,8.876899955794215e-4
"Több tagállam is jelezte azonban, hogy el kellene kezdeni a tervezgetést, hogyan lehetne kiszervezni a mentőcsomagot az EU költségvetéséből, hogy Magyarország és Lengyelország részvétele nélkül is el lehessen indítani a programokat kormányközi együttműködéssel. Ebben az esetben a fenti hazai programokra nem járna EU-s pénz.",17,3,325,444,"However, several Member States have indicated that planning should be started, how to outsource the rescue package from the EU budget so that the programmes could be launched through intergovernmental cooperation without Hungary and Poland's participation. In this case, the above domestic programmes would not be eligible for EU money.",NEUTRAL,0.0015980341704562306,0.13060583174228668,0.8647109866142273,0.003085111500695348
"
Minden hétköznap elküldjük, amit a járványról tudni érdemes. Iratkozz fel, és vigyázzunk egymásra!
",1,4,100,444,"
Every weekday we send you what you need to know about the epidemic. Sign up and take care of each other!",POSITIVE,0.010138832032680511,0.010416174307465553,0.38474297523498535,0.5947020053863525
"„Két csatatér van most, két frontvonal” - mondta Orbán Viktor péntek reggel az állami rádióban. A két frontvonal: a kórházak és az iskolák. Utóbbi azért fontos, mert munkahelyeket ment meg, hiszen ha a szülő nem tudja beadni a gyereket, akkor otthon kell maradnia, és veszélybe kerül a megélhetése. ",2,4,299,444,"“There are two battlefields now, two front lines,” Mr. Orbán said on the state radio on Friday morning. The two front lines: hospitals and schools. The latter is important because it saves jobs, because if the parent cannot inject the child, he must stay at home and his livelihood is compromised.",NEUTRAL,0.0012207174440845847,0.15541395545005798,0.8112340569496155,0.03213126212358475
"„Ami a kórházakat illeti, ott nem látok egyelőre biztató jeleket”- mondta Orbán, aki optimista ugyan, de nem azért mert egyik napról a másikra javultak volna az adatok, sőt, összességében egyre többen vannak kórházban. ",3,4,219,444,"“As far as hospitals are concerned, I do not see any encouraging signs there yet,” said Orbán, who is optimistic, but not because of the improvement of data overnight, and in fact, more and more people are in hospitals overall.",NEUTRAL,0.2851584255695343,0.12172894924879074,0.5575247406959534,0.035587869584560394
"„Most az operatív törzs üléséről jövök, és azt látom, hogy mára 9500 magasságában van, tehát el fogjuk érni a tízezer kórházi ágyon fekvő betegszámot hamarosan.”Ha ez így van, az nagyon meglepő, mert csütörtökön még 7500 kórházban fekvő fertőzöttről lehetett tudni a hivatalos adatok alapján. Az pedig nem tűnik reálisnak, hogy egy nap alatt kétezerrel megugrott volna. ",4,4,370,444,"“Now I come from the session of the Operational Tribe, and I see that it is now at 9500, so we will reach the number of patients in the hospital bed to 10,000 soon.”If this is the case, it is very surprising, because on Thursday there were 7500 infested in hospitals, according to official data. And it seems unrealistic that he would have risen by two thousand in a day.",NEUTRAL,7.229972979985178e-4,0.4117232859134674,0.5733685493469238,0.01418516505509615
"Lehetséges, hogy Orbán nemcsak a fertőzöttekre, hanem az összes kórházban fekvő betegre gondolt, ideértve a nem koronásokat is? Elképzelhető, bár végig fertőzöttségi számokról, járványadatokról beszélt. (Frissítés 9:50: A kormány közleménye szerint Orbán
a megfigyelés alatt álló, kórházban fekvő, koronavírus gyanús, de még nem igazolt betegeket is számításba vette.) ",5,4,369,444,"Is it possible that Orbán was thinking not only of the infected, but of all the patients in the hospital, including the non-coronants? It's possible, though he's been talking about infection numbers, epidemic data. (Update 9:50: According to the Government's announcement, Orbán
including patients with suspected but not yet confirmed coronavirus under observation in hospitals.)",NEUTRAL,2.2095955500844866e-4,0.20185203850269318,0.7844982147216797,0.013428817503154278
NA,6,4,0,444,NA,NEGATIVE,0.22680647671222687,0.5512260794639587,0.19758300483226776,0.02438449114561081
"Szó volt a pedagógusok, szociális és egészségügyi dolgozók szűréséről, amit szerinte „félkatonai rendszerben kell elvégezni”. Szerinte elég kevés tanár utasítja el a tesztelést, így a jövő hét elején általánosan érvényes képünk lehet a fertőzöttségi helyzetről. A tesztelésbe bevont orvostanhallgatókról azt mondta, „nagyon helyesek, romlatlan fiatalok”. ",7,4,355,444,"There was a question of screening teachers, social and health workers, which he said should be done in a “paramilitary system”. According to him, quite a few teachers refuse testing, so we can have a general picture of the contamination situation early next week. About the medical students involved in the test, he said, “very cute, unspoiled young people.”",NEUTRAL,0.11294516175985336,0.11979588121175766,0.6902157068252563,0.07704319804906845
NA,8,4,0,444,NA,NEGATIVE,0.22680647671222687,0.5512260794639587,0.19758300483226776,0.02438449114561081
"Kiderült, hogy ha lesz vakcina, 13 ezer helyszínen terveznek oltani, és lehet majd levélben és online is regisztrálni. Arról, hogy karácsonykor milyen járványügyi intézkedések lesznek, még nem tudott mit mondani. ",9,4,213,444,"It turns out that if there is a vaccine, they plan to vaccinate at 13,000 sites, and it will be possible to register by mail and online. About what kind of epidemiological measures will be taken at Christmas, he didn't know what to say.",NEUTRAL,0.02325718104839325,0.08483806997537613,0.8631109595298767,0.028793886303901672
"A 26 perces interjú első fele a bevándorlásról és Soros Györgyről szólt. A kiindulási alap persze a lengyel-magyar vétó volt, ami miatt nem sikerült elfogadni a következő európai uniós költségvetést és a helyreállítási alapot. A két ország a jogállamisági mechanizmus miatt tiltakozik, csütörtökön közösen megüzenték, hogy nem engednek. ",10,4,337,444,"The first half of the 26-minute interview was about immigration and George Soros. The starting point was, of course, the Polish-Hungarian veto, which led to the failure to adopt the next EU budget and the recovery fund. The two countries are protesting because of the Rule of Law Mechanism, and they sent a message on Thursday that they will not allow.",NEGATIVE,4.6977808233350515e-4,0.6979013681411743,0.3002278506755829,0.0014010024024173617
"„Én nem akarok kompromisszumot kötni” - mondta Orbán, hanem megoldást szeretne. „A mi pozíciónk betonszilárdságú”, a többiekén viszont lehet változtatni, mert szerinte az csak politikai alapú. Majd előhúzta az utóbbi időben többször ismételt magyarázatot, miszerint a jogállamisági mechanizmus valójában a bevándorlásról szól. „Magyarország a magyaroké” - vette át a szélsőjobboldali Jobbik 2009-es szlogenjét. ",11,4,411,444,"“I do not want to compromise,” Orbán said, but wants a solution. “Our position is concrete strength”, but the others can be changed because he believes it is only political. He then pulled out the recent repeated explanation that the rule of law mechanism is actually about immigration. “Hungary is the Hungarians” - took over the far-right Jobbik's 2009 slogan.",NEUTRAL,3.9260261110030115e-4,0.2141357660293579,0.7659620046615601,0.01950962468981743
"
Pedig a jogállamisági kritériumokat nem a bevándorláshoz, hanem valahogy mindenképpen az EU-s pénzekhez kell kötni a most érvényes megállapodás szerint.. Nem evidens, ebbe hogy tartozhat bele a bevándorlás. ",12,4,208,444,"
However, the rule of law criteria must not be linked to immigration, but somehow to EU money under the agreement that is now in force. It's not evident how immigration can be included.",NEUTRAL,0.004271157085895538,0.49528300762176514,0.4985751211643219,0.0018707963172346354
"„Szövi mint pók a hálót” - mondta Sorosról, aki „jobb lenne, ha hazamenne” Amerikába.",13,4,85,444,"“Waves like a spider on the net,” said about Soros, who “it would be better to go home” to America.",NEGATIVE,1.9453286950010806e-4,0.51573944091796875,0.46786677837371826,0.016199273988604546
NA,14,4,0,444,NA,NEGATIVE,0.22680647671222687,0.5512260794639587,0.19758300483226776,0.02438449114561081
"Magyari Péter péntek reggeli elemzésében részletesen ír a helyzetről. Ebből kiderül, hogy a jogállamisági szabályozásról szóló, ősszel elkészült tervezet megegyezik a júliusban rögzített elvekkel, amibe még Magyarország és Lengyelország is belement. Szerintük a két dolog nem ugyanaz, és látszólag azon megy a vita, hogy ha úgy kezdünk egy mondatot, hogy „mindennek fényében”, akkor az visszautal-e az előzőre.",15,4,410,444,"Péter Magyari writes about the situation in detail in his Friday morning analysis. This shows that the draft on the rule of law regulation, which was completed in the autumn, corresponds to the principles set out in July, which even Hungary and Poland agreed to. According to them, the two things are not the same, and apparently the argument is that if you start a sentence 'in light of all', it goes back to the previous one.",NEUTRAL,1.643173600314185e-4,0.027579722926020622,0.9645470976829529,0.007708899676799774
"A vita valódi tétje, hogy az EU-nak el kell-e viselnie, ha tagállamaiban egy rendszerváltással felérő új politikai struktúra épül.",16,4,130,444,The real stake in this debate is whether the EU will have to endure a new political structure in its Member States compromising a change of regime.,NEUTRAL,0.028639454394578934,0.23683029413223267,0.718726634979248,0.015803569927811623
"""Tehát a következő hónapokat - a történelemben nem ismeretlen módon - ismét közösen fogjuk majd megvívni"" - mondta Orbán Viktor csütörtök délután, miután a közös vétóról tárgyalt lengyel kollégájával. ",1,5,201,444,"“So the coming months will be fought jointly again - not unknown in history -” Mr. Orbán said on Thursday afternoon, after discussing the joint veto with his Polish colleague.",NEUTRAL,1.4240607561077923e-4,0.060441743582487106,0.9212517738342285,0.018164079636335373
"Orbán hónapokról beszélt - ami azt jelenti, hogy szerinte nem várható megoldás sem napokon belül, sem pedig a december 10-i EU-csúcson a költségvetési vitában. A napokon belüli megoldást a német külügyminiszter, a decemberit pedig a legtöbb EU-s diplomata remélte eddig. ",2,5,271,444,"Orbán talked about months - which means that no solution can be expected either within days or at the EU summit on 10 December in the budget debate. An in-day solution was hoped for by the German Foreign Minister, and December by most EU diplomats.",NEUTRAL,0.11881104111671448,0.10829289257526398,0.7511284947395325,0.021767672151327133
"Illetve egy kiutat hagyott a két ország kormányfője: ha a többiek, azaz 25 másik ország és az Európai Parlament lemond a jogállamisági mechanizmus bevezetéséről, és a vitát az ismeretlen jövőbe tolják.",3,5,201,444,"The Heads of Government of the two countries left one way out: if the others, 25 other countries and the European Parliament, renounce the implementation of the rule of law mechanism and push the debate into the unknown future.",MIXED,0.6935679912567139,0.1153426468372345,0.18596135079860687,0.005128016695380211
"A magyar és a lengyel álláspont egyik fontos kiindulópontja az, hogy Angela Merkel átverte Orbánt és Morawieckit egy hosszúra nyúlt
júliusi hétvégén. ",4,5,150,444,"An important starting point for the Hungarian and Polish position is that Angela Merkel tricked Orban and Morawiecki for a long
July weekend.",NEUTRAL,1.598300295881927e-4,0.020180488005280495,0.819344162940979,0.16031555831432343
"Akkor egy csütörtöktől keddig tartó csúcstalálkozón állapodtak meg a tagállamok vezetői Brüsszelben az EU következő hét évének költségvetéséről, és egy belefoglalt óriási gazdaságélénkítő csomagról, azaz összesen 1800 milliárd euró elköltéséről. ",5,5,246,444,"At a summit from Thursday to Tuesday, the leaders of the Member States agreed in Brussels on the EU budget for the next seven years and on a huge economic recovery package that included a total of EUR 1800 billion.",NEUTRAL,5.916803274885751e-5,6.468636565841734e-4,0.9646145105361938,0.0346793569624424
"Az akkori vita egyik része arról szólt, hogy mi legyen az Európai Bizottság egy 2018-as javaslatával, ami szerint minden EU-s kifizetést egy jogállamisági mechanizmushoz kellene kötni, azaz a demokratikus rendszert leépítő kormányoktól meg lehessen vonni a közös pénzt. A júliusi csúcs idejére már lehetett tudni, hogy az Európai Parlament és az EU-s költségvetés nagy befizetőinek számító tagállamok ragaszkodnak egy ilyen szabályhoz. Ám a szabály részleteit akkor nem vitatták meg, csak az elvet rögzítették, hogy lesz majd ilyen is. ",6,5,536,444,"One part of the debate at that time was about what to do with the European Commission's 2018 proposal that all EU payments should be linked to a rule of law mechanism, in other words governments that cut down the democratic system can be withdrawn from the common money. During the July summit, it was already known that the European Parliament and the Member States, which are large contributors to the EU budget, are adhering to such a rule. However, the details of the rule were not discussed at the time, only the principle that there would be such a case.",NEUTRAL,2.1406810265034437e-4,0.04504169896245003,0.9505522847175598,0.004191919695585966
Egészen pontosan így rögzítették: ,7,5,34,444,This is exactly how it was recorded:,POSITIVE,2.5887120864354074e-4,0.00196197722107172,0.05472415313124657,0.9430549740791321
"A magyar és a lengyel kormány azt állítja, hogy ezt az egyezséget a többiek, élükön a Tanácsot ebben a félévben vezető német kormánnyal megszegték. A többi tagállam - a bizonytalan álláspontot képviselő Szlovénia kivételével - azt állítja, hogy Orbán és Morawiecki gondolták meg magukat azóta, mert ők mindent pont annak szellemében intéztek, ahogy abban a nyáron megállapodtak. Ezt képviselte az Európai Bizottság elnöke is szerda reggeli EP-s beszédében. ",8,5,457,444,"The Hungarian and Polish Governments claim that this agreement was violated by the others, headed by the German government leading the Council this semester. The other Member States, with the exception of Slovenia, claim that Orbán and Morawiecki have changed their minds since then, because they have done everything exactly in the spirit that they agreed that summer. This was also represented by the President of the European Commission in his EP speech on Wednesday morning.",NEUTRAL,6.148813554318622e-5,0.015407033264636993,0.9777907729148865,0.006740617100149393
"Ősszel a Tanács vezetése és a Parlament megegyezett a részletekben, elkészült a jogállamisági mechanizmusról szóló szabályozás tervezete, amely a fentiek szerint ",9,5,162,444,"In the autumn, the Council's leadership and Parliament agreed on the instalments, a draft regulation on the rule of law mechanism was completed, which, as described above,",NEUTRAL,9.403267904417589e-5,1.451192219974473e-4,0.991439938545227,0.008320813998579979
"Pont úgy, mint a nyári alkuban áll. Múlt hétfőn a 27 tagállamból 25 jelezte hivatalosan is, hogy számukra a tervezet megfelel. Csak Magyarország és Lengyelország állította, hogy szerintük a nyáron nem ebben állapodtak meg.",10,5,222,444,"Just like the summer deal. Last Monday, 25 out of the 27 Member States formally indicated that the draft was in line with them. Only Hungary and Poland claimed that they did not agree on this in the summer.",NEUTRAL,3.197058686055243e-4,0.1753266602754593,0.8054843544960022,0.01886921189725399
"Ez az érv szerepel a két kormányfő csütörtöki nyilatkozatában is, amelynek 4. pontja így hangzik: ""A tanácsi elnökség és az Európai Parlament tárgyalásainak eredménye nincs összhangban az állam- és kormányfők által a júliusi Európai Tanácsban elfogadott egyezménnyel."" Azaz a németek másmilyen mechanizmusban egyeztek meg az EP-vel, mint amiben a nyáron a tagállamok vezetői egymás között megállapodtak.",11,5,403,444,"This argument is also included in the statement of the two Heads of Government on Thursday, point 4 of which reads: 'The outcome of the negotiations between the Council Presidency and the European Parliament is not in line with the Convention adopted by Heads of State or Government in the July European Council. ' In other words, the Germans agreed with the EP on a different mechanism than that agreed between the leaders of the Member States during the summer.",NEUTRAL,9.077205504581798e-6,0.0010803650366142392,0.9980363249778748,8.743086364120245e-4
"Mivel a mechanizmus elfogadását a két ország nem tudja megvétózni - annak elfogadásához elég a tagállamok minősített többsége - ezért a két kormány bejelentette, hogy ha a többiek megszavazzák a mechanizmust, akkor ők megvétózzák az EU költségvetését, a benne lévő gazdaságélénkítő csomaggal együtt. Ezekben az ügyekben ugyanis már minden tagállamnak vétójoga van. ",12,5,365,444,"As the adoption of the mechanism cannot be vetoed by the two countries - a qualified majority of Member States is enough to adopt it - the two governments have announced that if the others vote for the mechanism, they will veto the EU budget, along with the economic recovery package included in it. All Member States already have the right to veto in these matters.",NEUTRAL,0.004929716698825359,0.05417061224579811,0.926705539226532,0.014194179326295853
"Úgyhogy egyelőre a tagállamok nem döntöttek sem a mechanizmusról, sem a költségvetésről, hanem a német elnökség időt kért, hogy elrendezhesse a vitát. ",13,5,151,444,"So, for the time being, the Member States have not decided either on the mechanism or on the budget, but the German Presidency has asked for time to settle the debate.",NEUTRAL,3.5271834349259734e-4,0.0795646533370018,0.9117205739021301,0.008362133987247944
"Orbán Viktor most szerdán azt mondta, hogy azért ""hazafias kötelessége"" vétózni a költségvetést, mert ""nem tehetem ki Magyarországot annak a kockázatnak, hogy egyszerű többséggel olyan álláspontokat kényszerítsenek az országra, amelyeket a magyar emberek nem tudnak elfogadni"". ",14,5,278,444,Mr. Orbán said this Wednesday that his “patriotic duty” is to veto the budget because “I cannot put Hungary at the risk of imposing positions on the country by a simple majority that the Hungarian people cannot accept”.,NEUTRAL,2.3385244276141748e-5,0.07859908789396286,0.9182102084159851,0.003167281160131097
"Ezt az érvet nehéz értelmezni, mert ""egyszerű többséggel"" sem magát a jogállamisági mechanizmust nem lehetne elfogadni, és esetleges elfogadása után sem lehetne szankciót kivetni, mert mindkettőhöz ""minősített többség"" kellene.",15,5,228,444,"This argument is difficult to interpret, because neither could the rule of law mechanism itself be accepted by a 'simple majority', nor could a sanction be imposed even if it was adopted, because both would require a 'qualified majority'.",NEGATIVE,3.782586136367172e-4,0.6456220149993896,0.35311463475227356,8.8510662317276e-4
"Hol van akkor az átverés? Kovács Zoltán magyar kormányszóvivő csütörtök délelőtt egy részletesebb posztjában fejtette ki, hogy Budapest szerint hol lehet a trükk. Ebben többek között arról ír, hogy a júliusi tanácsi következtetések ""nem kötik össze az EU-s pénzek kifizetését jogállamisági feltételekkel"". ",16,5,306,444,"Where's the scam, then? Hungarian government spokesperson Zoltán Kovács explained in a more detailed post on Thursday morning where Budapest thinks the trick might be. It states, inter alia, that the July Council conclusions 'do not link the payment of EU funds to the rule of law'.",NEUTRAL,2.0894988847430795e-4,0.3885248601436615,0.6091346740722656,0.0021314555779099464
"Hogyan is szólt a következtetés? Így: ""Az Európai Tanács hangsúlyozza a jogállamiság tiszteletben tartásának fontosságát. Mindezek fényében a költségvetés és a Next Generation EU védelmét szolgáló feltételrendszer kerül majd bevezetésre."" ",17,5,239,444,"What was the conclusion? Thus: “The European Council underlines the importance of respecting the rule of law. Against this background, the budget and Next Generation EU will be introduced.”",NEUTRAL,0.0011426949640735984,0.003411185694858432,0.9906873106956482,0.004758841823786497
"A vita most tehát azon megy, hogy a ""mindennek fényében"" mondatrész visszautal-e az előző mondatra, ""a jogállamiság tiszteletben tartására"", vagy nem utal vissza. A magyar és a lengyel álláspont szerint nem utal vissza, mindenki más szerint pedig visszautal. ",18,5,259,444,"The debate now therefore concerns whether the phrase 'in light of all' refers back to the previous sentence, 'respect for the rule of law' or does not refer back to the previous sentence. According to the Hungarian and Polish views, it does not refer back, and according to everyone else, it refers back.",NEUTRAL,2.2088670812081546e-4,0.254728227853775,0.7442329525947571,8.179893484339118e-4
"Kovács a magyar vétót magyarázó cikkében azt is írja, hogy ""Angela Merkel német kancellár megerősítette, hogy a jogállamisági mechanizmust az összes tagállam egyetértéshez kötik, ahogy az EU-s szerződések kiegészítését is"". Itt Kovács vélhetően nem a mechanizmus alkalmazására gondolt, hiszen az világosan benne van a tanácsi következtetésekben, hogy azt ""minősített többséggel"" kell majd jóváhagyni. ",19,5,401,444,"In his article explaining the Hungarian veto, Kovács also writes that 'German Chancellor Angela Merkel confirmed that the rule of law mechanism is bound by consensus by all Member States, as well as the addition of the EU treaties. ' Kovács probably did not mean the application of the mechanism, as it is clearly stated in the Council conclusions that it will have to be approved by a 'qualified majority'.",NEUTRAL,3.801907951128669e-5,0.0183638334274292,0.9798964262008667,0.0017017769860103726
"Úgyhogy valószínűleg arra gondolt, hogy Merkel valamilyen módon biztosította a júliusi csúcson Orbánt arról, hogy a német elnökség nem tolja át a Tanácson a mechanizmusról szóló jogszabályt az összes tagállam egyetértése nélkül. Erről azonban sem dokumentum, sem kancellári nyilatkozat sincs, ráadásul az EU-s jogalkotási szabályokból ez nem is következik, úgyhogy ezt nehéz ügy utólag bizonyítani.   ",20,5,401,444,"So you probably thought that Merkel somehow assured Orbán at the summit in July that the German Presidency would not push through the Council the legislation on the mechanism without the agreement of all the Member States. However, there is neither a document nor a Chancellor's declaration on that, moreover, this does not follow from EU legislative rules, so it is difficult to prove it afterwards.",NEUTRAL,7.731238147243857e-4,0.3578895926475525,0.6391205191612244,0.0022168150171637535
"Morawiecki szerdán Budapesten szintén arról beszélt, hogy átverték őt is a németek a nyáron: ""a júliusi egyeztetéseket egészen másként interpretálták, és a német EU-elnökség nem alkalmazkodott a megbeszéltekhez"" - mondta az MTI beszámolója szerint (a sajtótájékoztatóra a 444 nem kapott meghívást).  ",21,5,300,444,"Morawiecki also spoke on Wednesday in Budapest that he was fooled by the Germans this summer: “the July consultations were interpreted quite differently, and the German EU Presidency did not adapt to the discussions”, said MTI (444 was not invited to the press conference).",NEUTRAL,7.039696356514469e-5,0.21488913893699646,0.7824195027351379,0.0026209456846117973
"A magyar és a lengyel kormány ha nem is árulja el világosan, hogy miben lettek átverve szerintük, azért további panaszaikban utalnak rá: azt mondják, hogy a mechanizmusról szóló jogszabály túl tág lett, és annyira sok politikai megfontolásnak ad teret a szankciók kivetésére, hogy az már ellentmond az EU alapszerződésének. ",22,5,324,444,"Even if the Hungarian and Polish governments do not state clearly what they believe they were fooled in, they refer in their further complaints: they say that the legislation on the mechanism has become too broad and gives so many political considerations to impose sanctions that it already contradicts the Treaty of the EU.",NEUTRAL,0.11202441155910492,0.28639519214630127,0.5983460545539856,0.003234368748962879
"Erre mondta azt a Bizottság elnöke, Ursula von der Leyen szerdán, hogy ha aki ezt gondolja, az vigye az EU bírósága elé a jogszabályt, és ott majd eldöntik, hogy tényleg szembe megy-e az alapszerződéssel. ",23,5,205,444,"That is why the President of the Commission, Ursula von der Leyen, said on Wednesday that if he thinks so, he should bring the law to the EU court, and there they would decide whether to go against the treaty.",NEUTRAL,2.1525156626012176e-5,0.02346375212073326,0.9639991521835327,0.01251563336700201
"Erre viszont a két kormány nem hajlandó, mert csak hatályos jogszabályt lehet a bíróság elé vinni, és ők nem akarják, hogy a mechanizmusból EU-s törvény legyen.",24,5,160,444,"However, the two governments refuse to do so, because only existing legislation can be brought before the courts, and they do not want the mechanism to become an EU law.",NEUTRAL,0.023856282234191895,0.3437838852405548,0.6299419403076172,0.002417906653136015
"Ugyanakkor van arra lehetőség, hogy a bíróságtól kérje az egyik érintett, hogy az ítélet meghozataláig függesszék fel a vitatott törvény alkalmazását. A Bruxinfo értesülése szerint az Európai Bizottság valami ilyesmi kompromisszumban bízik, hogy talán meg lehet győzni mindenkit, hogy amíg a luxemburgi irodáikban gondolkoznak a bírók, addig jegeljék a mechanizmust, de közben fogadják el a költségvetést.  ",25,5,407,444,"However, it is possible for one of the parties to ask the court to suspend the application of the law at issue until the judgment has been delivered. According to Bruxinfo, the European Commission is hoping to compromise something like this, that it might be possible to convince everyone that while judges are thinking in their offices in Luxembourg, they should keep the mechanism on ice, but at the same time accept the budget.",NEUTRAL,0.0030269871931523085,0.06932338327169418,0.9234013557434082,0.004248265642672777
